nome,endereco,telefone,whatsapp,instagram,email,categoria,tem_site,url_site,avaliacao,num_avaliacoes,cidade,bairro,link_maps
Rio Sul Supermercados - Japeri (Nova Belém),"Estr. Miguel Pereira, 633 - Nova Belém, Japeri - RJ, 26443-050",,,,,loja de roupas,False,,4.5,,"Japeri, RJ",Nova Belém,"https://www.google.com/maps/place/Rio+Sul+Supermercados+-+Japeri+(Nova+Bel%C3%A9m)/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x995100403e967f:0xe0468ed732b17322!8m2!3d-22.6534484!4d-43.6603633!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBDWdyb2Nlcnlfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhuZVZKNlVraFdWelYxWWpCNFdFNUhjRU5PVjA0eFlrUlNZVlV4UlJBQuABAPoBBAgAEEA!16s%2Fg%2F11whxqm71g?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Pet Bazar Alternativa,"Av. Leni Ferreira, 181 - Centro de Japeri, Japeri - RJ, 26435-210",21) 2670-1382,,,,loja de roupas,False,,4.4,,"Japeri, RJ",Centro de Japeri,"https://www.google.com/maps/place/Pet+Bazar+Alternativa/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994fddf7fa6a43:0x83a699d4a5fd817a!8m2!3d-22.6441828!4d-43.6573736!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBEHBldF9zdXBwbHlfc3RvcmXgAQA!16s%2Fg%2F1ptyf1wm0?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Apimentadas Sexshop & Lingerie,"R. Rosária Loureiro, 162 - Centro de Japeri, Japeri - RJ, 26425-220",21) 97957-3697,21) 97957-3697,https://www.instagram.com/apimentadassexshop_,,loja de roupas,False,https://www.instagram.com/apimentadassexshop_/,5.0,,"Japeri, RJ",Centro de Japeri,"https://www.google.com/maps/place/Apimentadas+Sexshop+%26+Lingerie/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994f2dfdad5c73:0xf9e9aeceed58258!8m2!3d-22.6453054!4d-43.6561363!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBGWFkdWx0X2VudGVydGFpbm1lbnRfc3RvcmXgAQA!16s%2Fg%2F11ftzv_xz2?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Panificadora Rosa de Japeri,"347, Estr. Miguel Pereira, 277 - Vila Japeri, Japeri - RJ",21) 97216-8189,21) 97216-8189,,,loja de roupas,False,,4.0,,"Japeri, RJ",Vila Japeri,"https://www.google.com/maps/place/Panificadora+Rosa+de+Japeri/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x99502030d6e357:0xea402bdb581c9be!8m2!3d-22.6498421!4d-43.6566672!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBBmJha2VyeZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMUdkMUpzVWxkTlJGSTFZbXhrZVZZeFRtbE5iRkpUVmxWYVEwMVhZeEFC4AEA-gEECAAQNw!16s%2Fg%2F11ckzfwmf1?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
M&F Materiais de Construção,"R. Cirene Moraes Costa, 403 - Nova Belém, Japeri - RJ, 26433-205",21) 2670-1561,,,,loja de roupas,False,,4.7,,"Japeri, RJ",Nova Belém,"https://www.google.com/maps/place/M%26F+Materiais+de+Constru%C3%A7%C3%A3o/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994f0e42e35c43:0xaf0e420164854d02!8m2!3d-22.6499595!4d-43.6513219!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBGGJ1aWxkaW5nX21hdGVyaWFsc19zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMW5NbFp0VG1waVdHUjRUakI0UkZsVVVrUmlXRUpUWVd0NGVtUnNSUkFC4AEA-gEECAAQKg!16s%2Fg%2F11fvvm1526?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Exclusiva modas,"Estr. Eng. Pedreira, 23 - Eng. Pedreira, Japeri - RJ, 26455-280",21) 96925-1467,21) 96925-1467,https://www.instagram.com/exclusiva.moda.thay?igsh=YXFubG9zeHR2cXFw&utm_source=qr,,loja de roupas,False,https://www.instagram.com/exclusiva.moda.thay?igsh=YXFubG9zeHR2cXFw&utm_source=qr,5.0,,"Japeri, RJ",Eng. Pedreira,"https://www.google.com/maps/place/Exclusiva+modas/@-22.6788867,-43.6408326,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x995b006bd7933b:0x5c6561c1097e0695!8m2!3d-22.6788867!4d-43.6047837!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBBXN0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5mY0RobE9HRjNFQUXgAQD6AQQIABBF!16s%2Fg%2F11y4nct2rx?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
RAÇÕES THALEDI LTDA ME,"R. Cel. Emídio Lemos, 436 - Centro de Japeri, Japeri - RJ, 26435-250",21) 2670-1429,,,,loja de roupas,False,,4.5,,"Japeri, RJ",Centro de Japeri,"https://www.google.com/maps/place/RA%C3%87%C3%95ES+THALEDI+LTDA+ME/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994fe0ef7729af:0xab0873f3ff27834b!8m2!3d-22.6467436!4d-43.6549882!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBDXBvdWx0cnlfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBLV0ZaV1ZqRlBXR3hYVVdwVk1GUlhTblpVYTNCSlVUTmtSbUpWUlJBQuABAPoBBAgAEBw!16s%2Fg%2F1tdk1tl7?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Consultório Médico de Japeri,"Av. Leni Ferreira, 360 - Centro, Japeri - RJ, 26430-350",21) 2670-1054,,,,loja de roupas,True,https://www.consultoriomedicodejaperi.com.br/,4.5,,"Japeri, RJ",Centro,"https://www.google.com/maps/place/Consult%C3%B3rio+M%C3%A9dico+de+Japeri/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994fde88384785:0x554c1ad5585ceb50!8m2!3d-22.6443856!4d-43.6592552!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBDm1lZGljYWxfb2ZmaWNlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJFY0UxMmRraEJFQUXgAQD6AQQIABAq!16s%2Fg%2F11ckr7qbmm?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Pique Tá - Moda Infantil,"R. Marcelo Palatnik, 130 - Nova Belém, Japeri - RJ, 26435-125",,,,,loja de roupas,False,,5.0,,"Japeri, RJ",Nova Belém,"https://www.google.com/maps/place/Pique+T%C3%A1+-+Moda+Infantil/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x995139ab43c693:0xd863f73aaec96ec7!8m2!3d-22.6547403!4d-43.6627994!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKkgEOY2xvdGhpbmdfc3RvcmXgAQA!16s%2Fg%2F11smmpbn7h?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Girassol Roupas e Acessórios,"Av. Leni Ferreira, 149 - Loja B - Centro de Japeri, Japeri - RJ, 26435-210",,,,,loja de roupas,False,,,,"Japeri, RJ",Centro de Japeri,"https://www.google.com/maps/place/Girassol+Roupas+e+Acess%C3%B3rios/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994f74c58dc703:0xd00161bfad14db68!8m2!3d-22.6440659!4d-43.6570139!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKkgEOY2xvdGhpbmdfc3RvcmXgAQA!16s%2Fg%2F11q864q92_?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Cachoeira da Saudade - Japeri,"Estr. p/ o Pico da Coragem - Planetário, Japeri - RJ",,,,,loja de roupas,False,,4.1,,"Japeri, RJ",Planetário,"https://www.google.com/maps/place/Cachoeira+da+Saudade+-+Japeri/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994f674bb2259f:0xacbdd384fbc03cc1!8m2!3d-22.6313711!4d-43.6385171!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBC2hpa2luZ19hcmVhmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5PYkMxbE5qTm5SUkFC4AEA-gEECAAQFQ!16s%2Fg%2F11twwfr61r?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Drogaria 100 %,"R. Rosária Loureiro, 18 - Centro de Japeri, Japeri - RJ, 26435-220",21) 2670-2873,,,,loja de roupas,True,https://www.lojalocal.com/05292890000176,4.9,,"Japeri, RJ",Centro de Japeri,"https://www.google.com/maps/place/Drogaria+100+%25/@-22.6441246,-43.6929927,14z/data=!4m11!1m3!2m2!1sloja+de+roupas+em+Japeri,+RJ!6e6!3m6!1s0x994fe7573c1c3b:0x190576f92a886e8c!8m2!3d-22.6441641!4d-43.6565814!15sChxsb2phIGRlIHJvdXBhcyBlbSBKYXBlcmksIFJKWh0iG2xvamEgZGUgcm91cGFzIGVtIGphcGVyaSByapIBCHBoYXJtYWN5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5sYjJSVGFsSlJFQUXgAQD6AQQIABAR!16s%2Fg%2F11cn9mbdvw?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Panificadora Rosa de Japeri,"347, Estr. Miguel Pereira, 277 - Vila Japeri, Japeri - RJ",21) 97216-8189,21) 97216-8189,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,4.0,,"Japeri, RJ",Vila Japeri,"https://www.google.com/maps/place/Panificadora+Rosa+de+Japeri/@-22.6498421,-43.8008628,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x99502030d6e357:0xea402bdb581c9be!8m2!3d-22.6498421!4d-43.6566672!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXRjMjkyZG14UlJSQULgAQD6AQQIABAj!16s%2Fg%2F11ckzfwmf1?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Veta's Pães e lanches,"Rua alameda delta - Jardim Califórnia, São João de Meriti - RJ, 25570-840",21) 99417-0638,21) 99417-0638,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,4.3,,"Japeri, RJ",Jardim Califórnia,"https://www.google.com/maps/place/Veta's+P%C3%A3es+e+lanches/@-22.7643953,-43.485996,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x99655b49ad07c1:0xb009f5e6f9f58c4e!8m2!3d-22.7643953!4d-43.3418004!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9iVFF0YjI5QlJSQULgAQD6AQQIABAP!16s%2Fg%2F11c6d_zmk8?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Panificação Dois Irmãos,"Av. do Comércio, 345 - Jardim Metropole, São João de Meriti - RJ, 25575-110",21) 2751-2143,,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,4.3,,"Japeri, RJ",Jardim Metropole,"https://www.google.com/maps/place/Panifica%C3%A7%C3%A3o+Dois+Irm%C3%A3os/@-22.7643953,-43.485996,12z/data=!3m1!5s0x996551784e8981:0x279bb3b55ec338ef!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x996551a01a0045:0x786a306e38a2116a!8m2!3d-22.7650188!4d-43.3348421!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlNibUpRUW5OblJSQULgAQD6AQQIABA-!16s%2Fg%2F1tcxwg5w?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Panone,"R. Alcebíades Alves de Águiar, 1-35 - Eng. Pedreira, Japeri - RJ, 26453-350",21) 99476-9357,21) 99476-9357,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,4.2,,"Japeri, RJ",Eng. Pedreira,"https://www.google.com/maps/place/Padaria+Panone/@-22.6766963,-43.7525341,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x995adacec73655:0xb7066fa08d6a1669!8m2!3d-22.6766963!4d-43.6083385!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkNkblZFWm05blJSQULgAQD6AQQIABAR!16s%2Fg%2F11dyp48z8p?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Renovo,"Av. Delamare, 2 - Jardim Delamare, Japeri - RJ, 26460-350",21) 96821-5060,21) 96821-5060,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,5.0,,"Japeri, RJ",Jardim Delamare,"https://www.google.com/maps/place/Padaria+Renovo/@-22.6766963,-43.7525341,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x995b0029ffa6ff:0xb6434cc0a32ec94f!8m2!3d-22.6856591!4d-43.596242!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkqSAQZiYWtlcnngAQA!16s%2Fg%2F11yl0c9rn8?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Citrópolis,"R. Celuta - Citrópolis, Japeri - RJ, 26430-110",,,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,4.2,,"Japeri, RJ",Citrópolis,"https://www.google.com/maps/place/Padaria+Citr%C3%B3polis/@-22.6766963,-43.7525341,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x995ade7b68037d:0x26fdb2a09e46f116!8m2!3d-22.6843337!4d-43.6034013!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk1lRWxUTlUxbkVBReABAPoBBAgAED8!16s%2Fg%2F1q2v_d2nz?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Do Kaká,"R. Mario Líbio, 98-240 - Parque Prof. Joao de Maria, Japeri - RJ, 26445-370",,,https://www.instagram.com/padaria.nova.leblon,,padaria,False,,4.7,,"Japeri, RJ",Parque Prof. Joao de Maria,"https://www.google.com/maps/place/Padaria+Do+Kak%C3%A1/@-22.6766963,-43.7525341,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x9943df182eba35:0x305eb59741b166c6!8m2!3d-22.6560703!4d-43.5372077!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjRkM0pQY2pSM1JSQULgAQD6AQQIABAS!16s%2Fg%2F11fnqm5yzg?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria do Abel,"R. Luís Moreira - Jardim Transmontano, Japeri - RJ",,,,,padaria,False,,4.5,,"Japeri, RJ",Jardim Transmontano,"https://www.google.com/maps/place/Padaria+do+Abel/@-22.6766963,-43.7525341,12z/data=!3m1!5s0x995ac5fb92b2d5:0xcac957804340b7be!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x995baa9fbd3eab:0x601cd19a000650b9!8m2!3d-22.6739106!4d-43.6131692!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXhaMHA2Y21oQlJSQULgAQD6AQQIRRBE!16s%2Fg%2F11rgdb5b04?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Da Regina,"Estr. Padre José Anchieta - Jardim Tri-Campeao, Japeri - RJ",,,,,padaria,False,,4.8,,"Japeri, RJ",Jardim Tri-Campeao,"https://www.google.com/maps/place/Padaria+Da+Regina/@-22.6766963,-43.7525341,12z/data=!4m10!1m2!2m1!1spadaria+em+Japeri,+RJ!3m6!1s0x995b44fe9ad1db:0xf4c036bd56315f1a!8m2!3d-22.6899003!4d-43.5724325!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnh3VVdGRlRuTlhXRTVGVm0wNU0wOUdTakpoU0U1SlZsUkthbEZ1WXhBQuABAPoBBAgAEEY!16s%2Fg%2F11c2pp477j?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria do Michel,"R. Erechim, 2 - 150 - Citrópolis, Japeri - RJ, 26420-290",21) 97712-7638,21) 97712-7638,,,padaria,False,,4.3,,"Japeri, RJ",Citrópolis,"https://www.google.com/maps/place/Padaria+do+Michel/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995adc1232ec1b:0xec2c30f5fc8160ce!8m2!3d-22.6820537!4d-43.6048597!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnhlWEJVT0dkUlJSQULgAQD6AQQIABA4!16s%2Fg%2F11gdz1pgln?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Art em família,"Av. Javarí, 2821-2723 - Jardim Delamare, Japeri - RJ, 26465-300",21) 99119-4864,21) 99119-4864,,,padaria,False,,4.9,,"Japeri, RJ",Jardim Delamare,"https://www.google.com/maps/place/Padaria+Art+em+fam%C3%ADlia/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995b524caaf729:0x9768ac23dc2b058c!8m2!3d-22.6844006!4d-43.5944865!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnMwTTFFd1pGSmlWVnB1VmtSa2QwNHpUbmxqTUhSSlZWaG9iRmt3UlJBQuABAPoBBAgAEDg!16s%2Fg%2F11r5l8kcvf?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Delamare,"R. Macapá, 88 - Jardim Delamare, Japeri - RJ, 26470-210",21) 96467-3169,21) 96467-3169,,,padaria,False,,4.4,,"Japeri, RJ",Jardim Delamare,"https://www.google.com/maps/place/Padaria+Delamare/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995b5ad3d96b55:0xb5827321b78829dc!8m2!3d-22.689012!4d-43.5854777!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXRha3BmTURkQlJSQULgAQD6AQQIABAN!16s%2Fg%2F11rq4tjm0v?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria do Guigo,"R. Tóquio, 213 - Citrópolis, Japeri - RJ, 26425-340",,,,,padaria,False,,4.4,,"Japeri, RJ",Citrópolis,"https://www.google.com/maps/place/Padaria+do+Guigo/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995b5334e54587:0xbe4e344e35aab1df!8m2!3d-22.68368!4d-43.6021747!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTm9hM0p4ZG1OQkVBReABAPoBBAgAEA0!16s%2Fg%2F11j1q9bpjv?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria e Mercearia Emanuel,"Estr. dos Alhos - Parque Guandu, Japeri - RJ, 26420-360",21) 2664-4767,,,,padaria,False,,4.2,,"Japeri, RJ",Parque Guandu,"https://www.google.com/maps/place/Padaria+e+Mercearia+Emanuel/@-22.6766963,-43.7525341,12z/data=!3m1!5s0x995a8ec5b21dc5:0x61babf19766e7269!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995a8ec44952ff:0xe5c7975a9b490eb1!8m2!3d-22.6926076!4d-43.6247563!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASRDaGREU1VoTk1HOW5TMFZRVDBvMk9HRnNOVGQxZWpablJSQULgAQD6AQQIABA-!16s%2Fg%2F1ptxjv7hl?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
padaria sonho meu,"Estr. Miguel Pereira, 422 - Vila Japeri, Japeri - RJ, 26445-000",21) 96635-0969,21) 96635-0969,,,padaria,False,,5.0,,"Japeri, RJ",Vila Japeri,"https://www.google.com/maps/place/padaria+sonho+meu/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x994f1db8bc8977:0x4dfab29a49bb769f!8m2!3d-22.6467404!4d-43.6551255!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnngAQA!16s%2Fg%2F11s68zvgkr?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Bairro citropolis,"R. Celuta - Citrópolis, Japeri - RJ",,,,,padaria,False,,4.9,,"Japeri, RJ",Citrópolis,"https://www.google.com/maps/place/Bairro+citropolis/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995bfb6ed02269:0xa016bd97e7fb67a6!8m2!3d-22.6877483!4d-43.6050631!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTk9OMGxwUjAxM0VBReABAPoBBAgAECA!16s%2Fg%2F11rgx7bpdh?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Bruno Azevedo,"Av. Tancredo Neves, 23 - Cidade Sr. do Bonfim, Japeri - RJ, 26410-050",,,,,padaria,False,,4.4,,"Japeri, RJ",Cidade Sr. do Bonfim,"https://www.google.com/maps/place/Padaria+Bruno+Azevedo/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995b4b69d16fb9:0x140e69d0995329a5!8m2!3d-22.6819841!4d-43.6104934!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkpaFiIUcGFkYXJpYSBlbSBqYXBlcmkgcmqSAQZiYWtlcnmaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkNiQzFUVlZKUkVBReABAPoBBAgAEA8!16s%2Fg%2F11fl9pbjcf?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
Padaria Amor Divino,"Estr. Santo Antônio - Jardim, Japeri - RJ, 26460-120",,,,,padaria,False,,4.3,,"Japeri, RJ",Jardim,"https://www.google.com/maps/place/Padaria+Amor+Divino/@-22.6766963,-43.7525341,12z/data=!4m11!1m3!2m2!1spadaria+em+Japeri,+RJ!6e5!3m6!1s0x995bd04f96199f:0xb64e556a4db3af79!8m2!3d-22.6747276!4d-43.59829!15sChVwYWRhcmlhIGVtIEphcGVyaSwgUkqSAQZiYWtlcnngAQA!16s%2Fg%2F11t5tl5bb0?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
