nome,cidade,categoria,telefone,endereco,avaliacao,num_avaliacoes,tem_site,email,fonte_email,classificacao_email,prioridade,motivo_classificacao
Mc2 Serralheria e Letreiros,"Nova Iguaçu, RJ",serralheria,21) 99289-1869,"R. Condé Júlio, 18 - Vila Sueli, Nova Iguaçu - RJ, 26011-250",5.0,,False,lilianlinhares45@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Serralheria Mineirão,"Nova Iguaçu, RJ",serralheria,21) 97361-3914,"R. Francisco Manoel Brandão - Rodilândia, Nova Iguaçu - RJ, 26083-205",,,False,estacaodarefrigeracaoiguacu@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Serralheria da Família,"Nova Iguaçu, RJ",serralheria,21) 99378-5048,"Estr. Luiz Mário da Rocha Lima, 1940 - Austin, Nova Iguaçu - RJ, 26086-070",4.3,,False,fadaverdeoficial@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Serralheria de Alumínio,"Nova Iguaçu, RJ",serralheria,21) 3102-5714,"Estr. Luiz de Lemos - Fazenda da Posse, Nova Iguaçu - RJ, 26020-810",4.7,,False,estacaodarefrigeracaoiguacu@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
AR vidros,"Nova Iguaçu, RJ",vidraçaria,21) 96810-6242,,5.0,,False,enesiogs@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Arte Vidros,"Nova Iguaçu, RJ",vidraçaria,21) 97996-6236,"Posse, Nova Iguaçu - RJ, 26022-770",4.6,,False,tantao1998@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
NSA Vidros,"Nova Iguaçu, RJ",vidraçaria,21) 96424-4922,"R. Dona Clara de Araújo, 2098 - Vila Iracema, Nova Iguaçu - RJ, 26012-070",4.6,,False,dp.eliane@terra.com.br,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
VIDRAÇARIA BOX BLINDEX,"Nova Iguaçu, RJ",vidraçaria,,"Parque Fluminense, Duque de Caxias - RJ, 25030-001",,,False,pathy0106@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Vdm Ótica,"Nova Iguaçu, RJ",ótica,21) 99197-5743,"Galeria Calçadão Shopping - Avenida Governador Amaral Peixoto, 492, Loja 36 (Acesso pela, R. Dr. Barros Júnior - Centro, Nova Iguaçu - RJ, 26210-060",5.0,,False,visaodemenina@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Ótica Manu Nova Iguaçu,"Nova Iguaçu, RJ",ótica,21) 97098-2692,"Galeria do comércio - Av. Gov. Amaral Peixoto, 34 - loja 12 - Centro, Nova Iguaçu - RJ, 26210-060",5.0,,False,nestordasilvaoliveira1982@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Ótica Visão Certa - Nova Iguaçu,"Nova Iguaçu, RJ",ótica,21) 99261-7490,"R. Otávio Tarquino, n 45 - loja 9 - Centro, Nova Iguaçu - RJ, 26210-171",5.0,,False,vitinhovhc686@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
A Saborosa Pizzaria Queimados - Rodízio de pizza,"Queimados, RJ",,,,,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Fênix,"Queimados, RJ",,,,,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia do Jonas,"Queimados, RJ",,,,,,False,fernandaleal79@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Billy e Jujuba Pet Shop e Casa de Ração em Queimados,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bistrô dos Sabores - Restaurante Italiano e Pizzaria,"Queimados, RJ",,,,,,False,marciakuchenbecker@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bombeiro Hidráulico Anderson,"Queimados, RJ",,,,,,False,rytay.msj@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bonifácio Beer House,"Queimados, RJ",,,,,,False,tarsobastos@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Borgatte Móveis Sob Medida,"Queimados, RJ",,,,,,False,freitasalice.201611@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Borógodo Bar e Restaurante,"Queimados, RJ",,,,,,False,juniorprimefestas@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Boteco Resenhando,"Queimados, RJ",,,,,,False,rodrigo.fbretas@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
CBD Auto Mecanica,"Queimados, RJ",,,,,,False,rodrigo.mecphd@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
CSR Bombeiro Hidráulico 24hs Jacarepaguá,"Queimados, RJ",,,,,,False,csrhidraulica@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Camélia Flores | Floricultura - Nova Iguaçu,"Queimados, RJ",,,,,,False,camilla.s.andrade@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Carlos Faz Tudo RJ - Marido de Aluguel | Encanador | Eletricista | Reparos gerais,"Queimados, RJ",,,,,,False,28.agatha.19881.z@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Casa Da Ração Lazareto,"Queimados, RJ",,,,,,False,camilateixeira19@icloud.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Centro de treinamento Arena,"Queimados, RJ",,,,,,False,cindykings@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Charmes dos Cachos|Salão de beleza em Queimados,"Queimados, RJ",,,,,,False,visacambucirj@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Cintia Planos de Saúde e Dental,"Queimados, RJ",,,,,,False,cinthia_cvicente@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Clínica Dr Coluna QMD,"Queimados, RJ",,,,,,False,ceamqueimados.rj@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
D'Paula Confeitaria,"Queimados, RJ",,,,,,False,eduardo.veiga@me.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Deck Queimados,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Diana Veronez - Diverri Estética e Micropigmentação,"Queimados, RJ",,,,,,False,ihjenniferr@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Doce Capricho Queimados,"Queimados, RJ",,,,,,False,thaynasibilio@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Eletricista Israel,"Queimados, RJ",,,,,,False,eliaslopes3105@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Eletricista e Bombeiro hidráulico Copacabana - Ferreira,"Queimados, RJ",,,,,,False,airton.fonseca@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Eletricista em Queimados,"Queimados, RJ",,,,,,False,mauriciodasilvamelo508@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
"Eletricista predial e residencial, serviços e reparos manutenção 24h V.S.Eletrica","Queimados, RJ",,,,,,False,hjoselourencodasilva@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Espaço Dos Móveis,"Queimados, RJ",,,,,,False,cristianefelix0407@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Estética e bem estar Diana Pontes,"Queimados, RJ",,,,,,False,marciakuchenbecker@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
FJ SERVIÇOS RESIDENCIAIS,"Queimados, RJ",,,,,,False,ccarlosrocha@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Feh bolos e doces,"Queimados, RJ",,,,,,False,eduardo.veiga@me.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
GMTec Brasil,"Queimados, RJ",,,,,,False,gm_glaubermoura@yahoo.com.br,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Grupo Prometal | Aluguel de Andaimes e Equipamentos para Construção Civil,"Queimados, RJ",,,,,,False,mvs_...@hotmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Guen Confeitaria,"Queimados, RJ",,,,,,False,eduardo.veiga@me.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Instituto Gourmet Queimados,"Queimados, RJ",,,,,,False,wrlrocha3018@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
J.C Cicle,"Queimados, RJ",,,,,,False,androteccelular@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
KNN Idiomas Nova Iguaçu,"Queimados, RJ",,,,,,False,cristiano.marques.pereira@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Laces Cake | Confeitaria em Queimados,"Queimados, RJ",,,,,,False,umsomosnos@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Lari Alexandrino Studio,"Queimados, RJ",,,,,,False,ccarlosrocha@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Loja iPrime - Conserto de Celulares - (Ao Lado da Ótica Nova Visão),"Queimados, RJ",,,,,,False,peveletronicos@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
MMarinho Advogados,"Queimados, RJ",,,,,,False,escritorio.marcelomarinho@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Mania Mineira Restaurante,"Queimados, RJ",,,,,,False,brunocatrocastro@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Maria Carioca - Loja de Roupa - Moda Feminina,"Queimados, RJ",,,,,,False,cunha123.as@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Marido de aluguel wkn,"Queimados, RJ",,,,,,False,bianeserafim@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Moveis Planejado,"Queimados, RJ",,,,,,False,rodrigomsilva21@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Msbpinturas,"Queimados, RJ",,,,,,False,manoel.2080fmz@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Mundo Pet Queimados,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Nova Estação Acad,"Queimados, RJ",,,,,,False,sucataocenterqn@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
O Rei das Descargas Serviços Hidráulicos | Bombeiro Hidráulico | Encanador | 24 horas,"Queimados, RJ",,,,,,False,molinathalita@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Pet World - Um mundo para seu pet,"Queimados, RJ",,,,,,False,fabianosouzabr@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Pet do Bob - Banho e Tosa Queimados,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Pés & Patas Queimados,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
RPS Odontologia Estética,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Restaurante e Petiscaria S&A,"Queimados, RJ",,,,,,False,casadoempreendedorni@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Sabor Maneiro,"Queimados, RJ",,,,,,False,leandropallos@yahoo.com.br,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Sousa pizzaria,"Queimados, RJ",,,,,,False,martagomestoulon@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Studio Iris Santos Beauty,"Queimados, RJ",,,,,,False,leticiaenice@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Supermercados Casa do Sabão - Queimados Centro,"Queimados, RJ",,,,,,False,freitasalice.201611@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Vago & Cia Assessoria Contábil,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Valéria Lanches,"Queimados, RJ",,,,,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Varandão Restaurante Pizzaria,"Queimados, RJ",,,,,,False,maarcelsilva2@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Vidraçaria Vanuti,"Queimados, RJ",,,,,,False,tarsobastos@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Vitality - Pilates em Duque de Caxias,"Queimados, RJ",,,,,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Vitrinni Barbershop,"Queimados, RJ",,,,,,False,neurivamoliveira29@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Cross Training Jacque Monzato,"Queimados, RJ",academia,21) 97491-8168,"R. Hildefonso Borges Pereira, 94 - Vila do Tinguá, Queimados - RJ, 26383-115",5.0,,False,eliadefollower@yahoo.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
GAN ACADEMIA,"Queimados, RJ",academia,21) 2663-2968,"Av. Fluminense, 1384 - Vila do Tinguá, Queimados - RJ, 26383-200",4.6,,False,eriklindernoren@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Japa Box,"Queimados, RJ",academia,21) 98691-9668,"R. Saguaragi, 16 - Piabas, Queimados - RJ, 26317-040",4.9,,False,suelen.morie@outlook.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Bar 4 por 10 serrinha,"Queimados, RJ",bar,,"R. Francisco Xavier de Oliveira, 189 - Pacaembu, Queimados - RJ, 26325-100",4.7,,False,eritonlopes38@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Bar Casal 20,"Queimados, RJ",bar,21) 98749-3886,"R. Guilherme, 284 - Centro, Queimados - RJ, 26385-440",4.8,,False,amaestrelo@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bar da Nice,"Queimados, RJ",bar,21) 3698-9742,"R. Horácio, 1 - quadra 24 - Jardim Guanabara, Queimados - RJ, 26321-000",4.7,,False,edecildofausto@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Bar do Tubarão,"Queimados, RJ",bar,,"Estr. Campo Alegre, 20 - Vila Taruma, Queimados - RJ, 26317-180",4.9,,False,tarsobastos@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Boteco Marques,"Queimados, RJ",bar,21) 98179-3679,"Av. Maracanã - Pacaembu, Queimados - RJ, 26323-520",4.0,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Kings sports pub,"Queimados, RJ",bar,,"Av. Prof. Avelino Xanxão, 342 - Vila do Tinguá, Queimados - RJ, 26383-070",4.7,,False,tonygranite@msn.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Neri Bar,"Queimados, RJ",bar,21) 7849-3201,"R. Olímpia Silva, 459 - Pacaembu, Queimados - RJ, 26330-260",4.7,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Pacaembu Ginkeria,"Queimados, RJ",bar,,"Av. Maracanã, 32 - Pacaembu, Queimados - RJ, 26323-520",4.5,,False,tarsobastos@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Unosso Bar,"Queimados, RJ",bar,,"R. Rui Chagas, 211 - Flesmam, Queimados - RJ, 26325-220",4.7,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Elite,"Queimados, RJ",barbearia,21) 99925-8911,"R. Teresinha Simão - Novo Eldorado, Queimados - RJ, 26383-020",5.0,,False,italo.messias.oliveira2020@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Gallagher,"Queimados, RJ",barbearia,21) 98701-9070,"Rua Francisco Antonio Russo, Estr. de Caramujos, 727, Queimados - RJ, 26311-010",4.9,,False,mnbarerestaurante@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Máxime Fade,"Queimados, RJ",barbearia,21) 99921-4651,"Av. Camilo Cristófano - Av camarim, Queimados - RJ, 26383-500",5.0,,False,felipe.paiva157@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Renovados,"Queimados, RJ",barbearia,21) 99279-1186,"R. Ver. Marinho Hemeterio Oliveira, 13 - Jardim do Trevo, Queimados - RJ, 26291-325",5.0,,False,sophiaana287@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia Viking,"Queimados, RJ",barbearia,21) 97604-7635,"Centro Avenida Professor Avelino Xanxão, 355 Vila do Tinguá 306, Queimados - RJ, 26383-070",4.8,,False,victormendes01@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia do PELLY CRIA,"Queimados, RJ",barbearia,21) 99789-1719,"Av. Fluminense - Vila Camarim, Queimados - RJ, 26387-200",4.8,,False,cypriennegueu81@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Barbearia do Zereia,"Queimados, RJ",barbearia,21) 99425-0200,"Estr. Ilda Alves Pinheiro, 158 - São Bartolomeu, Queimados - RJ, 26381-781",4.9,,False,bwa.rjlegalizacoes@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Central Barber,"Queimados, RJ",barbearia,,"R. Marselha, 298 - Distrito Industrial, Queimados - RJ, 26316-163",4.9,,False,algeu2013@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Teddycria Barber Studio,"Queimados, RJ",barbearia,21) 97643-1503,"R. Serrinha, 267 - Centro, Queimados - RJ, 26325-170",4.6,,False,fabianamaia506@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
CETHID - Centro Especializado no Tratamento de Hipertensão e Diabetes,"Queimados, RJ",clínica médica,21) 2665-6952,"R. Colibri, s/n - Pacaembu, Queimados - RJ, 26323-526",3.9,,False,semusqueimados@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Centro Médico da Pedreira,"Queimados, RJ",clínica médica,21) 2665-1660,"R. Patativa - Nova Cidade, Queimados - RJ, 26380-400",3.6,,False,semusqueimados@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Clínica Médica Pacaembu Queimados,"Queimados, RJ",clínica médica,21) 2779-9952,"Rua eixo principal, Av. Maracanã, 687 - Pacaembu, Queimados - RJ, 26323-524",3.8,,False,robertoaustincp2016@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Clínica centro de saúde ocular de Queimados,"Queimados, RJ",clínica médica,21) 99661-1860,"R. Nilópolis, 258 - loja 2 - São Roque, Queimados - RJ, 26325-020",5.0,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Planeta Animal Veterinária,"Queimados, RJ",clínica veterinária,21) 2665-1329,"R. São Sebastião, 140 - Queimados, RJ, 26383-130",4.7,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Vet Jardins - Clínica Veterinária,"Queimados, RJ",clínica veterinária,21) 98332-0531,"R. Oduvaldo Machado, 6 - quadra B - Jardim Campo Alegre, Queimados - RJ, 26320-000",5.0,,False,gabriel_moraesrj@hotmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Doceria Meu Amado Doce,"Queimados, RJ",confeitaria,21) 96849-1046,"Rua Iolanda Simões - Luiz de Camoes, Queimados - RJ, 26382-175",4.9,,False,annaclaras240@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Evellyn Tortas,"Queimados, RJ",confeitaria,21) 96458-8812,"av: nossa senhora de copacabana L 3, Q 4 - Vila Sao Joao, Queimados - RJ, 26379-010",4.9,,False,halmeidaevelyn@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Padaria Lazaroni,"Queimados, RJ",confeitaria,21) 3698-3994,"Estr. de Caramujos - Queimados, RJ, 26311-010",4.6,,False,juarezlalmeida@yahoo.com.br,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Wrs contabilidade,"Queimados, RJ",contador,,"R. Rio Preto, 1239 - Gramacho, Duque de Caxias - RJ, 25035-390",,,False,daiamisonwolff@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Curso Preparatório Para as Escolas Técnicas,"Queimados, RJ",curso pré-vestibular,21) 96499-9774,"R. Abelhas, 120 - São Cristovao, Queimados - RJ, 26323-500",,,False,caiocostapedro63@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
CLÍNICA DENTÁRIA ODONTOPLAY,"Queimados, RJ",dentista,21) 99096-8215,"de Oliveira - R. Ver. Marinho Hemeterio Oliveira, 112 - Centro, Queimados - RJ, 26325-282",4.5,,False,ceamqueimados.rj@gmail.com,comercial,pessoal_relacionado,60,provedor publico possivelmente do dono
Agostinho Auto Elétrica,"Queimados, RJ",eletricista,21) 96918-9845,"R. Almezina Leal de Souza - Vila Sao Joao, Queimados - RJ, 26379-020",4.8,,False,umsomosnos@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
Auto Elétrica Três Pirâmides,"Queimados, RJ",eletricista,21) 97892-9958,"R. Paulo Gomes, 21 - Queimados, RJ, 26383-400",5.0,,False,molinathalita@gmail.com,cnpj,pessoal_relacionado,60,provedor publico possivelmente do dono
