nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
studio soninha de paula,21) 96815-2484,21) 96815-2484,https://www.instagram.com/studiosoninha.depaula,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 638 - Méier, Rio de Janeiro - RJ, 20720-011",False,https://www.instagram.com/studiosoninha.depaula/,5.0,
Marylier studio de beleza,21) 97395-5656,21) 97395-5656,,,studio de sobrancelha,"Méier - Rio de Janeiro, RJ",Méier,"R. Manuela Barbosa, 39 - Méier, Rio de Janeiro - RJ, 20735-110",False,,4.6,
Cílios Paula Vieira Lash,21) 98369-0759,21) 98369-0759,,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 147 - sala 602 - Méier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
Studio Mariza Gomes - Sobrancelhas / cílios / lábios /micropigmentação,21) 96862-9778,21) 96862-9778,https://www.instagram.com/accounts/studiomariza.gomes,,studio de cílios,"Méier - Rio de Janeiro, RJ",Tomás Coelho,"R. J. J. Cowsert, 134 - Tomás Coelho, Rio de Janeiro - RJ, 21350-450",False,https://www.instagram.com/accounts/studiomariza.gomes,5.0,
"Carolina Castelo Lash & Makeup - Cílios, Maquiagem e Sobrancelhas.",21) 97900-1664,21) 97900-1664,https://instagram.com/carolinacastelolashmakeup?igshid=YmMyMTA2M2Y=,,studio de cílios,"Méier - Rio de Janeiro, RJ",Cachambi,"R. Frederico Méier, 19 - Cachambi, Rio de Janeiro - RJ, 20785-000",False,https://instagram.com/carolinacastelolashmakeup?igshid=YmMyMTA2M2Y=,4.9,
Estúdio Marinho,21) 96958-0811,21) 96958-0811,https://www.instagram.com/estudiomarinho?igsh=dW1laWhjNmhqOGtr&utm_source=qr,,studio de cílios,"Méier - Rio de Janeiro, RJ",Penha Circular,"Praça Marco Aurélio, 51 - sala 203 - Penha Circular, Rio de Janeiro - RJ, 21221-400",False,https://www.instagram.com/estudiomarinho?igsh=dW1laWhjNmhqOGtr&utm_source=qr,4.9,
"Lari Beauty - Cílios, Designer de Sobrancelhas e Micropigmentação- Dom Office",21) 99406-4009,https://api.whatsapp.com/send/?phone=%2B5521994064009&text=Ola%2521%252520Gostaria%252520de%252520agendar%252520um%252520hor%2525C3%2525A1rio%2521%252520&type=phone_number&app_absent=0,https://www.instagram.com/laribeautyofc,,studio de cílios,"Méier - Rio de Janeiro, RJ",Todos os Santos,"Dom Office, R. José Bonifácio, 1050 - Todos os Santos, Rio de Janeiro - RJ, 20770-240",False,https://www.instagram.com/laribeautyofc/,5.0,
Cilios Méier- Denisy Gomes,21) 96949-4882,21) 96949-4882,https://www.instagram.com/denisylash/profilecard/?igsh=bzRsMW5uanJtNW9v,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 140 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/denisylash/profilecard/?igsh=bzRsMW5uanJtNW9v,5.0,
Cílios e Brow Lamination Piedade - Studio Thamyres Soares,21) 97719-6700,21) 97719-6700,https://www.instagram.com/studiothamyressoares?igsh=MTl4NDQzaTUxZXZuMA%3D%3D&utm_source=qr,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 163 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/studiothamyressoares?igsh=MTl4NDQzaTUxZXZuMA%3D%3D&utm_source=qr,5.0,
Andréia Oliveira Studio Design de Sobrancelhas Lash lifting Brow lamination Micropigmentação Cursos,21) 99625-3252,21) 99625-3252,https://instagram.com/andreiaoliveirastudio?igshid=YmMyMTA2M2Y=,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Oldegard Sapucáia, 03 - sala 301 - Méier, Rio de Janeiro - RJ, 20710-005",False,https://instagram.com/andreiaoliveirastudio?igshid=YmMyMTA2M2Y=,5.0,
Studio Andressa Porto,21) 99861-0089,21) 99861-0089,,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Joaquina Rosa, 274 - Méier, Rio de Janeiro - RJ, 20710-080",False,,5.0,
Ana Corrêa | Lash Studio,21) 96893-7334,21) 96893-7334,,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo - Méier, Rio de Janeiro - RJ, 20735-080",False,,,
"Espaço Camilly Vicente - Cílios, Sobrancelhas e Estética Facial",21) 95936-7045,21) 95936-7045,https://instagram.com/espacocamillyvicente?igshid=MzRlODBiNWFlZA==,,studio de cílios,"Méier - Rio de Janeiro, RJ",Piedade,"R. da Capela, 486 - Piedade, Rio de Janeiro - RJ, 20740-310",False,https://instagram.com/espacocamillyvicente?igshid=MzRlODBiNWFlZA==,5.0,
Cílios Méier - Bruna Bonfim,21) 97434-2572,21) 97434-2572,https://www.instagram.com/ciliosbrubonfim?igsh=MW5pa2t1bTZzbHp3Ng==,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 43 - sala 511 - Méier, Rio de Janeiro - RJ, 20735-080",False,https://www.instagram.com/ciliosbrubonfim?igsh=MW5pa2t1bTZzbHp3Ng==,,
STUDIO KI BEAUTY,21) 98522-6069,21) 98522-6069,,,studio de cílios,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 127 - Méier, Rio de Janeiro - RJ, 20735-130",False,,5.0,
Cílios da Lobo,21) 98142-6251,21) 98142-6251,,,studio de cílios,"Méier - Rio de Janeiro, RJ",Irajá,"Estr. da Água Grande, 242 - sala 102 - Irajá, Rio de Janeiro - RJ, 21230-363",False,,5.0,
Ale Lima Lash,21) 92008-4698,21) 92008-4698,https://www.instagram.com/alelimalash?igsh=N2I3OWtzbjM0c3h6&utm_source=qr,,studio de cílios,"Méier - Rio de Janeiro, RJ",Vista Alegre,"Av. Brás de Pina, 2638 - sala 304 - Vista Alegre, Rio de Janeiro - RJ, 21230-510",False,https://www.instagram.com/alelimalash?igsh=N2I3OWtzbjM0c3h6&utm_source=qr,5.0,
Cílios da Brenda,21) 97647-4010,21) 97647-4010,https://www.instagram.com/ciliosdabrendaa?igsh=dzc3MGE1M3JycnJ6,,studio de cílios,"Méier - Rio de Janeiro, RJ",Honório Gurgel,"R. Ururaí, 761 - Honório Gurgel, Rio de Janeiro - RJ, 21511-000",False,https://www.instagram.com/ciliosdabrendaa?igsh=dzc3MGE1M3JycnJ6,,
Studio Dominique Neves - Extensão de Cílios,21) 99346-3321,21) 99346-3321,,,studio de cílios,"Méier - Rio de Janeiro, RJ",Barros Filho,"Estr. João Paulo, 1420 - sala 203 - Barros Filho, Rio de Janeiro - RJ, 21512-002",False,,5.0,
Mayara Jamila / Alongamento de cílios e design de sobrancelha,21) 98383-8180,5521983838180,https://www.instagram.com/lash_may_jamila/profilecard/?igsh=MTMzaGJwd2YycDJ3cw==,,studio de cílios,"Méier - Rio de Janeiro, RJ",Colégio,"Estr. do Colégio, 1224 - sala 1 - Colégio, Rio de Janeiro - RJ, 21235-280",False,https://www.instagram.com/lash_may_jamila/profilecard/?igsh=MTMzaGJwd2YycDJ3cw==,5.0,
Cílios Paula Vieira Lash,21) 98369-0759,21) 98369-0759,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 147 - sala 602 - Méier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
"Lari Beauty - Cílios, Designer de Sobrancelhas e Micropigmentação- Dom Office",21) 99406-4009,https://api.whatsapp.com/send/?phone=%2B5521994064009&text=Ola%2521%252520Gostaria%252520de%252520agendar%252520um%252520hor%2525C3%2525A1rio%2521%252520&type=phone_number&app_absent=0,https://www.instagram.com/laribeautyofc,,lash designer,"Méier - Rio de Janeiro, RJ",Todos os Santos,"Dom Office, R. José Bonifácio, 1050 - Todos os Santos, Rio de Janeiro - RJ, 20770-240",False,https://www.instagram.com/laribeautyofc/,5.0,
Karen lash design,21) 98764-2097,21) 98764-2097,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 150 - Méier, Rio de Janeiro - RJ, 20735-130",False,,5.0,
Andréia Oliveira Studio Design de Sobrancelhas Lash lifting Brow lamination Micropigmentação Cursos,21) 99625-3252,21) 99625-3252,https://instagram.com/andreiaoliveirastudio?igshid=YmMyMTA2M2Y=,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Oldegard Sapucáia, 03 - sala 301 - Méier, Rio de Janeiro - RJ, 20710-005",False,https://instagram.com/andreiaoliveirastudio?igshid=YmMyMTA2M2Y=,5.0,
"Carolina Castelo Lash & Makeup - Cílios, Maquiagem e Sobrancelhas.",21) 97900-1664,21) 97900-1664,https://instagram.com/carolinacastelolashmakeup?igshid=YmMyMTA2M2Y=,,lash designer,"Méier - Rio de Janeiro, RJ",Cachambi,"R. Frederico Méier, 19 - Cachambi, Rio de Janeiro - RJ, 20785-000",False,https://instagram.com/carolinacastelolashmakeup?igshid=YmMyMTA2M2Y=,4.9,
Studio Carolina Lima Lash Design,21) 97924-3921,21) 97924-3921,https://www.instagram.com/lashcarollima_?igsh=MWI1NGN3OHNtY3k4NQ==&utm_source=qr,,lash designer,"Méier - Rio de Janeiro, RJ",Pilares,"R. Glaziou, 14 - sala 303 - Pilares, Rio de Janeiro - RJ, 20745-120",False,https://www.instagram.com/lashcarollima_?igsh=MWI1NGN3OHNtY3k4NQ==&utm_source=qr,5.0,
Studio Mariza Gomes - Sobrancelhas / cílios / lábios /micropigmentação,21) 96862-9778,21) 96862-9778,https://www.instagram.com/accounts/studiomariza.gomes,,lash designer,"Méier - Rio de Janeiro, RJ",Tomás Coelho,"R. J. J. Cowsert, 134 - Tomás Coelho, Rio de Janeiro - RJ, 21350-450",False,https://www.instagram.com/accounts/studiomariza.gomes,5.0,
Cilios Méier- Denisy Gomes,21) 96949-4882,21) 96949-4882,https://www.instagram.com/denisylash/profilecard/?igsh=bzRsMW5uanJtNW9v,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 140 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/denisylash/profilecard/?igsh=bzRsMW5uanJtNW9v,5.0,
Beatriz Lima - Beauty e Lashes Studio,21) 97550-3114,21) 97550-3114,https://www.instagram.com/beautyllashestudio?igsh=anZxY3htNTg0d2hn,,lash designer,"Méier - Rio de Janeiro, RJ",Pilares,"Av. Dom Hélder Câmara, 6644 - sala 1119 - Pilares, Rio de Janeiro - RJ, 20771-005",False,https://www.instagram.com/beautyllashestudio?igsh=anZxY3htNTg0d2hn,5.0,
Ana Corrêa | Lash Studio,21) 96893-7334,21) 96893-7334,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo - Méier, Rio de Janeiro - RJ, 20735-080",False,,,
Studio Andressa Porto,21) 99861-0089,21) 99861-0089,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Joaquina Rosa, 274 - Méier, Rio de Janeiro - RJ, 20710-080",False,,5.0,
Lash Marcelle Toledo,21) 98303-8758,21) 98303-8758,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Arquias Cordeiro, 296 - Méier, Rio de Janeiro - RJ, 20735-110",False,,5.0,
Cílios e Brow Lamination Piedade - Studio Thamyres Soares,21) 97719-6700,21) 97719-6700,https://www.instagram.com/studiothamyressoares?igsh=MTl4NDQzaTUxZXZuMA%3D%3D&utm_source=qr,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 163 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/studiothamyressoares?igsh=MTl4NDQzaTUxZXZuMA%3D%3D&utm_source=qr,5.0,
Vitrine Lash,21) 98045-4273,21) 98045-4273,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 421 - sala 206 - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Jaqueline Bogado Lash Designer,21) 97671-9678,21) 97671-9678,,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 69 - Sala 305 - Méier, Rio de Janeiro - RJ, 20720-012",False,,5.0,
Studio Rafaela Melo,21) 97883-3533,21) 97883-3533,https://instagram.com/studiorafaellamelo?igshid=YWJhMjlhZTc=,,lash designer,"Méier - Rio de Janeiro, RJ",Méier,"R. Constança Barbosa, 212 - Méier, Rio de Janeiro - RJ, 20735-090",False,https://instagram.com/studiorafaellamelo?igshid=YWJhMjlhZTc=,4.8,
"Espaço Camilly Vicente - Cílios, Sobrancelhas e Estética Facial",21) 95936-7045,21) 95936-7045,https://instagram.com/espacocamillyvicente?igshid=MzRlODBiNWFlZA==,,lash designer,"Méier - Rio de Janeiro, RJ",Piedade,"R. da Capela, 486 - Piedade, Rio de Janeiro - RJ, 20740-310",False,https://instagram.com/espacocamillyvicente?igshid=MzRlODBiNWFlZA==,5.0,
"Deborah Dejaniria Studio - Maquiagem, Penteado e Lash Design",21) 98059-1188,21) 98059-1188,,,lash designer,"Méier - Rio de Janeiro, RJ",Engenho de Dentro,"R. Doutor Bulhões, 569 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-420",False,,5.0,
Studio LASH GLOW,21) 99988-3260,21) 99988-3260,http://instagram.com/studioandressaabreu,,lash designer,"Méier - Rio de Janeiro, RJ",Cachambi,"R. José Bonifácio, 1050 - Cachambi, Rio de Janeiro - RJ, 20770-240",False,http://instagram.com/studioandressaabreu,5.0,
Bellíssima Spa e Estética - Méier,21) 98850-0276,21) 98850-0276,https://instagram.com/bellissimaspaeestetica?igshid=OGQ5ZDc2ODk2ZA==,,spa,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 57 - loja B - Méier, Rio de Janeiro - RJ, 20735-080",False,https://instagram.com/bellissimaspaeestetica?igshid=OGQ5ZDc2ODk2ZA==,4.9,
Lady’s Spa Party,21) 97365-9000,21) 97365-9000,,,spa,"Méier - Rio de Janeiro, RJ",Méier,"R. Hermengarda, 60 - Méier, Rio de Janeiro - RJ, 20710-010",False,,4.9,
Evelyn Esthetic Center,21) 99138-0758,21) 99138-0758,https://instagram.com/evelynestheticcenter?igshid=MzRlODBiNWFlZA==,,spa,"Méier - Rio de Janeiro, RJ",Méier,"R. Magalhães Couto, 08 - Sala 202 - Méier, Rio de Janeiro - RJ, 20735-180",False,,4.7,
Espaço Beauty Diamante - Meier,21) 97939-3328,https://api.whatsapp.com/send?phone=5521979393328&text=Ol%C3%A1%20encontrei%20o%20espa%C3%A7o%20atrav%C3%A9s%20do%20google,,,spa,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 185 - sala 207 - Méier, Rio de Janeiro - RJ, 20720-012",False,,4.9,
Spa Da Beleza SC,21) 2229-3423,,,,spa,"Méier - Rio de Janeiro, RJ",Méier,"Galeria Oxford, R. Dias da Cruz, 188 - loja 219 - Méier, Rio de Janeiro - RJ, 20720-012",False,,4.8,
KZA Gastro bar,21) 99158-1189,21) 99158-1189,http://instagram.com/kzagastrobar,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Galdino Pímentel, 122 - Méier, Rio de Janeiro - RJ, 20735-260",False,http://instagram.com/kzagastrobar,4.4,
Boteco Rios Méier,21) 2135-6412,,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Galdino Pímentel, 177 - Méier, Rio de Janeiro - RJ, 20735-260",False,,4.2,
Restaurante Transa,21) 2592-7100,,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Silva Rabêlo, 40 - Loja B - Méier, Rio de Janeiro - RJ, 20735-080",False,,4.4,
Choperia Cometa Express,21) 3798-7000,,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 394 - Méier, Rio de Janeiro - RJ, 20720-012",False,,4.6,
Restaurante e Churrascaria Boi Bão do Méier,21) 2289-6592,,https://www.instagram.com/boibaodomeier,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Lopes da Cruz, 67 - Méier, Rio de Janeiro - RJ, 20720-170",False,https://www.instagram.com/boibaodomeier/,4.4,
Bar e Restaurante Alto Méier,21) 97588-2194,21) 97588-2194,,,restaurante,"Méier - Rio de Janeiro, RJ",Cachambi,"R. Capitao Resende, 403 - Cachambi, Rio de Janeiro - RJ, 20780-190",False,,4.5,
Skinão do Méier,21) 98655-8205,21) 98655-8205,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Guaju, n° 5 - Méier, Rio de Janeiro - RJ, 20725-030",False,,4.6,
Ferreirinha Méier,,,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Galdino Pímentel - Méier, Rio de Janeiro - RJ, 20735-260",False,,3.8,
Rio's Gourmet Méier,21) 98001-7064,21) 98001-7064,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Ana Barbosa, 36 - Méier, Rio de Janeiro - RJ, 20735-120",False,,3.0,
Casa do Rafael Restaurante e Pizzaria,21) 3271-6808,,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 791 - Méier, Rio de Janeiro - RJ, 20720-013",False,,4.4,
Bobéier,21) 97098-7135,5521970987135,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Cel. Cota, 12 - Méier, Rio de Janeiro - RJ, 20735-280",False,,4.4,
Boteco Boca Miúda,21) 99250-5458,21) 99250-5458,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Adriano, 235 - Méier, Rio de Janeiro - RJ, 20735-060",False,,4.6,
BRAZZÔ,,,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Cel. Cota, 12 - Méier, Rio de Janeiro - RJ, 20735-280",False,,4.2,
Deu BO,21) 99775-7539,21) 99775-7539,https://www.instagram.com/deu.bo.meier,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Galdino Pímentel, 95 - Méier, Rio de Janeiro - RJ, 20735-260",False,https://www.instagram.com/deu.bo.meier/,4.1,
Baixo Méier,21) 99200-2208,21) 99200-2208,,,restaurante,"Méier - Rio de Janeiro, RJ",Méier,"R. Ten. Cerqueira Leite, 8 - Méier, Rio de Janeiro - RJ, 20735-070",False,,4.4,
Pousada Maanaim,21) 97915-3378,21) 97915-3378,,,pousada,"Méier - Rio de Janeiro, RJ",Engenho Novo,"R. Gregório Neves, 252 - Engenho Novo, Rio de Janeiro - RJ, 20950-330",False,,4.5,
Méier House,21) 98049-1018,21) 98049-1018,,,pousada,"Méier - Rio de Janeiro, RJ",Lins de Vasconcelos,"R. Lins de Vasconcelos, 246 - 201 - Lins de Vasconcelos, Rio de Janeiro - RJ, 20710-130",False,,4.5,
Méier House,21) 98049-1018,21) 98049-1018,,,hotel boutique,"Méier - Rio de Janeiro, RJ",Lins de Vasconcelos,"R. Lins de Vasconcelos, 246 - 201 - Lins de Vasconcelos, Rio de Janeiro - RJ, 20710-130",False,,4.5,
Espaço Hostel Grajaú,21) 99768-7622,21) 99768-7622,,,hotel boutique,"Méier - Rio de Janeiro, RJ",Grajaú,"R. Meira de Vasconcelos, 221 - Grajaú, Rio de Janeiro - RJ, 20540-310",False,,4.3,
RARO Ipanema Boutique Hotel,21) 97508-1608,21) 97508-1608,,,hotel boutique,"Méier - Rio de Janeiro, RJ",Copacabana,"R. Saint Roman, 222 - Copacabana, Rio de Janeiro - RJ, 22071-060",False,,4.7,
Quartos Prox. Engenhão,97242-4282,,,,hotel boutique,"Méier - Rio de Janeiro, RJ",Engenho de Dentro,"R. Junqueira Freire, 528 - Engenho de Dentro, Rio de Janeiro - RJ, 20770-210",False,,4.0,
Pousada Maanaim,21) 97915-3378,21) 97915-3378,,,hotel boutique,"Méier - Rio de Janeiro, RJ",Engenho Novo,"R. Gregório Neves, 252 - Engenho Novo, Rio de Janeiro - RJ, 20950-330",False,,4.5,
"🔴Dr. Cacegy Rodrigues Advogado | Escritório de Advocacia | Direito Trabalhista, Civil & Família | Méier, Rio de Janeiro - RJ",21) 96475-3189,5521964753189,https://www.instagram.com/cacegyrodrigues.advocacia,,advogado,"Méier - Rio de Janeiro, RJ",Méier,"R. Lucídio Lago, 96 - Sala 412 - Méier, Rio de Janeiro - RJ, 20780-020",False,https://www.instagram.com/cacegyrodrigues.advocacia/,5.0,
Dra. Denise Curi - Advocacia Previdenciária humanizada,21) 97676-3223,21) 97676-3223,https://www.instagram.com/cacegyrodrigues.advocacia,,advogado,"Méier - Rio de Janeiro, RJ",Méier,"R. Lucídio Lago, 91 - Sala 303 - Méier, Rio de Janeiro - RJ, 20780-020",False,,4.9,
Márcio Cardoso Gioia - Advogado,21) 98776-9105,21) 98776-9105,https://www.instagram.com/cacegyrodrigues.advocacia,,advogado,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 163 - sala 501 - Méier, Rio de Janeiro - RJ, 20720-010",False,,5.0,
Fernando Sant'Anna,21) 97992-7854,21) 97992-7854,https://www.instagram.com/cacegyrodrigues.advocacia,,advogado,"Méier - Rio de Janeiro, RJ",Méier,"R. Santa Fé - Méier, Rio de Janeiro - RJ, 20775-065",False,,5.0,
Advogados Associados Meier,21) 2591-1408,,https://www.instagram.com/cacegyrodrigues.advocacia,,advogado,"Méier - Rio de Janeiro, RJ",Méier,"R. Medina, 52 - Méier, Rio de Janeiro - RJ, 20735-130",False,,4.3,
Janderson Campos - Advogado,21) 99539-7368,21) 99539-7368,https://www.instagram.com/cacegyrodrigues.advocacia,,advogado,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 185 - Sala 226 - Méier, Rio de Janeiro - RJ, 20720-010",False,,4.9,
tato arquitetura,,,https://www.instagram.com/ror.arquitetura,,arquiteto,"Méier - Rio de Janeiro, RJ",Méier,"R. Vinte e Quatro de Maio - Méier, Rio de Janeiro - RJ, 20725-001",False,,,
Arquiteta Tatiana Marques,21) 98134-6008,21) 98134-6008,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Duque de Caxias,"R. Guilherme da Silva Lopes - Duque de Caxias, RJ, 25035-200",False,,,
Laila Maia Arquitetura,21) 98736-2530,21) 98736-2530,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Engenho de Dentro,"Rua Hélade - Engenho de Dentro, Rio de Janeiro - RJ, 20730-490",False,,5.0,
Carol Diniz Arquitetura,21) 99962-8743,21) 99962-8743,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Todos os Santos,"R. José Bonifácio, 861 - Todos os Santos, Rio de Janeiro - RJ, 20770-240",False,https://www.instagram.com/caroldiniz.arq/,4.9,
ROR ARQUITETURA E CONSTRUÇÃO,21) 98442-1357,21) 98442-1357,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Méier,"R. Dias da Cruz, 28 - Méier, Rio de Janeiro - RJ, 20720-012",False,https://www.instagram.com/ror.arquitetura/,,
Unamê Arquitetura,21) 98863-4650,21) 98863-4650,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Todos os Santos,"R. Elisa de Albuquerque, 158 - Todos os Santos, Rio de Janeiro - RJ, 20770-290",False,,5.0,
"Marcos Boeckel| Arquiteto de Avaliações, Perito e Orçamentista",21) 99108-6879,21) 99108-6879,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Méier,"R. Coração de Maria, 27 - Méier, Rio de Janeiro - RJ, 20775-050",False,https://www.instagram.com/marcos.arquiteto,5.0,
JR Arquitetura,,,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Engenho de Dentro,"Av. Dom Hélder Câmara, 5644 - Engenho de Dentro, Rio de Janeiro - RJ, 20771-001",False,https://instagram.com/jerarquitetura?utm_medium=copy_link,5.0,
Sampaio Arquitetura,21) 99817-2146,21) 99817-2146,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Méier,"R. Aristides Caire, 79 - 705 - Méier, Rio de Janeiro - RJ, 20775-090",False,,,
Arch Progetti- Maquetes Eletrônicas e Arquitetura Digital 3D,21) 99689-4204,21) 99689-4204,https://www.instagram.com/caroldiniz.arq,,arquiteto,"Méier - Rio de Janeiro, RJ",Méier,"R. Coração de Maria, 332 - Méier, Rio de Janeiro - RJ, 20775-050",False,,4.0,
